label,z,x,y,area,vec_0,vec_1,vec_2,theta,psi,eccentricity,percentile_intensity,area_volume,mean_intensity_0,percentile_intensity_0,area_volume_0,mean_intensity_1,percentile_intensity_1,area_volume_1,mean_intensity_2,percentile_intensity_2,area_volume_2
288,145,352,161,13706,0.9346309200080332,-0.15809629601308914,-0.31854450953026897,-2.6809027333206235,1.2072197934052755,4.012154752111494,233.0,51690.0,0.0,0.0,51690.0,61.521712774875866,75.0,51690.0,196.0123492616238,233.0,51690.0
290,147,270,138,6262,-0.984792415649621,-0.13354350328925713,0.11113069246709652,-0.8767459063981231,-1.3961750993546953,4.237519509374107,203.0,62457.0,0.0,0.0,62457.0,147.6320348399699,449.0,62457.0,168.34483991652925,203.0,62457.0
291,147,331,323,7019,-0.9696239561279679,0.13733248012996488,0.20240843264079056,0.5961446783308213,-1.323688715144898,4.264999070042044,225.0,50369.0,0.0,0.0,50369.0,75.88668294652133,93.0,50369.0,163.67791697274117,225.0,50369.0
292,145,121,164,7320,0.9652083562054198,0.037386317554763696,0.25879546435539763,0.1434702442209178,1.3062390369901193,8.663931847498235,324.0,100298.0,0.0,0.0,100298.0,72.83992037062886,126.0,100298.0,189.23097835118014,324.0,100298.0
293,148,246,391,5561,0.015222749978605437,0.9951903260169793,-0.09677025826826947,1.6677295262212402,0.015223337973269552,2.6667938505427533,198.0,63485.0,0.0,0.0,63485.0,56.39860334462209,107.0,63485.0,121.36044734976767,198.0,63485.0
294,148,316,146,8268,-0.20914738654914625,0.21399530452736218,-0.9541820477979573,2.92097224956019,-0.21070298214308425,2.25822112209524,610.0,59028.0,0.0,0.0,59028.0,148.73931015789117,290.0,59028.0,300.27703236881933,610.0,59028.0
295,148,111,283,7958,-0.991887387698815,-0.1244029688413886,0.02614022699727126,-1.3636840059277797,-1.4433317813473698,5.4253551891867415,489.0,84216.0,0.0,0.0,84216.0,54.443902188024445,76.0,84216.0,251.4834671163041,489.0,84216.0
297,151,368,372,14251,-0.6881331537002287,0.6785305686358277,-0.25703896631701134,1.9329092683057083,-0.7589130167895898,3.277849515287629,869.0,47769.0,0.0,0.0,47769.0,307.59934266993235,627.0,47769.0,363.93169907959833,869.0,47769.0
299,149,126,302,4712,-0.8838659013257865,0.13308680124473155,-0.44840714959509764,2.8530751217503103,-1.0840637957871389,2.1131869350469064,586.0,56845.0,0.0,0.0,56845.0,126.32263171782918,189.0,56845.0,343.68183070923857,586.0,56845.0
300,150,176,333,7207,0.773833024624818,0.5802627102743141,0.2539244711821076,1.1582997710221952,0.8848705867938413,3.3624450238087062,301.0,58751.0,0.0,0.0,58751.0,87.30636074279587,122.0,58751.0,191.07427391306814,301.0,58751.0
301,150,284,321,6378,0.9187606183139005,-0.37529773939216166,0.12259907439533231,-1.255053359322588,1.1649297847562403,2.3844536400286325,357.0,76897.0,0.0,0.0,76897.0,136.39879319089172,157.0,76897.0,315.04916533371477,357.0,76897.0
303,150,325,371,7467,0.9774055625433935,0.15549269182465514,-0.14317956941671378,2.3149916223087876,1.357817273230678,4.147148699730054,642.0,55924.0,0.0,0.0,55924.0,117.25091195193477,224.0,55924.0,425.53914240755313,642.0,55924.0
306,157,243,253,8378,-0.9997205161740241,-0.0232278960879226,-0.004399361780036166,-1.7579790426927193,-1.5471532793821305,5.706390887321881,503.0,59450.0,0.0,0.0,59450.0,136.91937762825904,173.0,59450.0,325.4635099523409,503.0,59450.0
307,153,266,93,9541,0.971598622065069,0.20464497710997553,0.11881309248107727,1.0447775016538121,1.331895321177013,4.170563334637883,4287.0,40895.0,0.0,0.0,40895.0,300.93928353099403,1446.0,40895.0,1107.7967885234543,4287.0,40895.0
308,152,182,384,6999,-0.7046586255822724,-0.5253119325970352,-0.47697336913466204,-2.30800348357581,-0.7819419144802362,3.700638976596815,318.0,99241.0,0.0,0.0,99241.0,56.65422893091901,89.0,99241.0,206.74989839548843,318.0,99241.0
309,153,284,133,5656,0.9864075129485331,-0.1311343269819304,0.0990151841168072,-0.9240603084397049,1.405730329256244,1.8644775464068444,396.0,32615.0,0.0,0.0,32615.0,64.67123511676631,100.0,32615.0,201.13506055495938,396.0,32615.0
311,154,400,275,14319,0.9369355717674732,-0.1904776244132652,0.293035849265303,-0.5763855898586208,1.2137566640044875,4.98730716813221,25.0,58056.0,0.0,0.0,58056.0,18.955830003215286,22.0,58056.0,22.343088282577742,25.0,58056.0
312,155,408,246,11152,-0.9750628666090853,0.10821943938945987,-0.1937548943854168,2.6322181224473025,-1.3470041391721608,5.61578747375466,48.0,109998.0,0.0,0.0,109998.0,23.663539337078856,36.0,109998.0,32.75247731776941,48.0,109998.0
313,155,195,371,9552,0.8628537056258611,0.4790839507373186,0.16112743662592788,1.2463565804092696,1.0408885833864219,2.8768610885393824,162.0,45422.0,0.0,0.0,45422.0,39.50451323147374,42.0,45422.0,116.12656862313416,162.0,45422.0
316,155,385,203,6858,-0.997154627971447,0.07062525194572158,0.026357573915824613,1.2136018147108003,-1.495341407666545,4.056624914546935,170.0,27574.0,0.0,0.0,27574.0,36.372331423321484,65.0,27574.0,99.2664466526438,170.0,27574.0
317,156,259,366,8856,-0.7134195581131125,-0.6018911687496691,0.3588308167965079,-1.033196096597578,-0.7943661101138624,3.914920983943448,636.0,56468.0,0.0,0.0,56468.0,47.70443436990862,61.0,56468.0,302.7865339661401,636.0,56468.0
318,156,362,196,9791,0.9143047690724139,-0.05108752314298476,0.4017920534686505,-0.12647053037713185,1.1537880757426089,2.792013504847279,338.0,43570.0,0.0,0.0,43570.0,737.7153852038865,2761.0,43570.0,211.37024711192717,338.0,43570.0
319,156,198,120,10883,0.1916985228661171,-0.8555393198912553,0.48094089912478544,-1.0586732519543134,0.19289247417001845,2.589518543654198,124.0,81354.0,0.0,0.0,81354.0,31.752230990486023,37.0,81354.0,80.31112586146143,124.0,81354.0
321,157,299,384,6916,0.8566092461994093,0.3461278043554607,-0.38264362320277523,2.4062586178650243,1.0286617127849438,5.495535362800769,733.0,54130.0,0.0,0.0,54130.0,101.27057084795862,250.0,54130.0,379.9536547816984,733.0,54130.0
322,155,190,200,9653,0.980705345170442,0.03252214145918188,-0.19276757058445732,2.9744548918069746,1.3740374725820015,4.352326716960289,325.0,103712.0,0.0,0.0,103712.0,83.27067584593233,101.0,103712.0,234.42032101717578,325.0,103712.0
323,157,241,189,6107,-0.5293978479776974,0.4725167947839951,0.7046032906562689,0.5907303607701551,-0.5578906358766655,3.042001950371615,409.0,69100.0,0.0,0.0,69100.0,92.65204534491076,117.0,69100.0,322.6738929088278,409.0,69100.0
326,157,228,321,6075,-0.7455892964558182,-0.6569349763298256,0.1119510512905088,-1.4020036271584606,-0.841418694998051,2.1381928332581355,664.0,88073.0,0.0,0.0,88073.0,74.79544241708582,104.0,88073.0,309.7302957016717,664.0,88073.0
328,161,205,400,9860,0.7777559899448062,-0.5825956544085863,-0.2359616993692118,-1.9556210264437621,0.8910878444000775,2.756431240664661,648.0,90106.0,0.0,0.0,90106.0,203.46627675552497,395.0,90106.0,224.24879586265067,648.0,90106.0
330,161,247,113,10783,-0.6314747729776164,0.7169166410304457,0.29541520087241746,1.1799338076476356,-0.6834537019742128,2.672824880281908,570.0,18124.0,0.0,0.0,18124.0,95.15723166335614,219.0,18124.0,317.62530346501876,570.0,18124.0
331,166,248,282,5106,-0.9529398469523469,-0.3031171936770411,0.005061125150914329,-1.5541009528296328,-1.2627899435122354,4.007898490915868,4006.0,54965.0,0.0,0.0,54965.0,410.28344704205705,568.0,54965.0,2377.1473058613055,4006.0,54965.0
332,160,149,277,4875,-0.5166070557682796,-0.6337022653188643,-0.5757938770603325,-2.3083529147354,-0.5428835022992464,2.762831064598941,343.0,76890.0,0.0,0.0,76890.0,93.75976069709975,107.0,76890.0,237.28184852820047,343.0,76890.0
333,160,285,197,7758,0.9608879630591441,-0.1949927975203588,0.19665231085149465,-0.7811609002125005,1.290190950502779,2.6160846621308647,351.0,81276.0,0.0,0.0,81276.0,118.67737093360894,191.0,81276.0,272.8727299571829,351.0,81276.0
334,162,306,100,8149,-0.9583871153431608,0.2757659985988279,-0.07380549546616423,1.8323054644073458,-1.2812976701973369,4.912843592077897,229.0,59659.0,0.0,0.0,59659.0,55.810517552534684,119.0,59659.0,128.06796404007218,229.0,59659.0
336,161,352,247,6333,-0.97245143517788,-0.23022698120247412,-0.036520451077127876,-1.7281135731904238,-1.335526313490663,6.171975481835817,226.0,61431.0,0.0,0.0,61431.0,71.35304650746366,106.0,61431.0,132.23130015790073,226.0,61431.0
337,164,406,212,23515,0.942103361980582,-0.3329230607052998,0.04004361366684526,-1.451092486351487,1.228848677602409,4.212945261618569,147.0,134097.0,0.0,0.0,134097.0,30.746529253699435,43.0,134097.0,103.6564004663291,147.0,134097.0
339,162,302,266,6518,-0.7051657248880332,0.42568427388683655,0.5670398569841207,0.643957364827864,-0.7826568492207091,2.027647493483909,359.0,61536.0,0.0,0.0,61536.0,134.11968062055814,283.0,61536.0,262.6123786618131,359.0,61536.0
340,165,281,253,5073,-0.9990297665648908,0.042308046404804116,0.012229256997393483,1.2894128958668323,-1.5267420337494446,3.606425291805699,986.0,39008.0,0.0,0.0,39008.0,130.86914649986326,196.0,39008.0,554.829932321575,986.0,39008.0
341,164,145,242,6236,0.888944517658611,0.25198850674231715,0.3824649487135738,0.582574214359845,1.0950355190684902,2.140232308297783,384.0,99909.0,0.0,0.0,99909.0,91.57723862047797,165.0,99909.0,220.9213917998712,384.0,99909.0
342,165,237,84,8189,0.9612375442118416,0.275704484838455,-0.003069305711350768,1.5819284595377976,1.2914560384753682,5.19569812191542,737.0,164242.0,0.0,0.0,164242.0,107.91016711113276,147.0,164242.0,508.0324379066662,737.0,164242.0
349,166,222,195,7119,0.940820394361292,0.33427978724448065,0.05580330988075483,1.4053856669720044,1.2250429450594336,3.212544467245676,380.0,69752.0,0.0,0.0,69752.0,44.298820583400236,51.0,69752.0,174.7669935390144,380.0,69752.0
350,167,356,278,7630,0.9532126636056466,0.011635843770619003,0.30207652189730794,0.03850048956691498,1.2636911315056727,3.6351749396144655,97.0,58509.0,0.0,0.0,58509.0,33.420465227571825,39.0,58509.0,80.26162926501335,97.0,58509.0
354,166,283,239,4536,0.11513489882429323,-0.8971098488490583,-0.42654176134434846,-2.0146216538872155,0.11539080052461317,3.137040211382247,924.0,44716.0,0.0,0.0,44716.0,129.02885618868712,185.0,44716.0,433.6220294003638,924.0,44716.0
355,169,303,127,8493,0.9831354576077996,-0.16917886147377012,0.06944915280074777,-1.1812649025577424,1.3868824400770075,3.1479504375807563,1197.0,43485.0,0.0,0.0,43485.0,146.45698516729908,408.0,43485.0,511.6894561342992,1197.0,43485.0
356,171,325,88,11714,-0.9488761474074977,0.297406573102221,0.10575153500870671,1.2291600136538396,-1.2496561745356645,4.861848332027863,181.0,131472.0,0.0,0.0,131472.0,45.60689475072005,103.0,131472.0,81.51705306072776,181.0,131472.0
362,170,283,163,7512,-0.9779739432635894,-0.025071492296415383,-0.207215797108947,-3.021185741186027,-1.360523204804064,4.583610654441069,164.0,57643.0,0.0,0.0,57643.0,46.156451491652646,49.0,57643.0,136.13530986705527,164.0,57643.0
363,169,296,400,8909,0.9519120030468456,0.27570810727257217,-0.1335985704995296,2.0220200749404085,1.25941737374963,4.245616325226264,355.0,84855.0,0.0,0.0,84855.0,40.47216624437766,62.0,84855.0,158.38840374756938,355.0,84855.0
365,171,231,140,9512,-0.7566837259575028,-0.19232956380987354,-0.6248512445020613,-2.8429948338455735,-0.8582256619929564,2.794828390253837,1749.0,61664.0,0.0,0.0,61664.0,149.69147314478465,368.0,61664.0,616.1633476042207,1749.0,61664.0
367,170,379,312,9073,-0.5815212680052948,-0.07319935603852736,0.8102313676555969,-0.0900991711955556,-0.6205974002320437,3.5624494700138665,156.0,91158.0,0.0,0.0,91158.0,41.90320103556462,70.0,91158.0,95.61794174217658,156.0,91158.0
370,171,152,329,6602,-0.8541238323095038,0.07994513076373319,0.5138883683720586,0.1543319619568126,-1.0238637895408247,3.2990946789553126,256.0,86207.0,0.0,0.0,86207.0,44.96716043940747,52.0,86207.0,160.00612479265024,256.0,86207.0
372,171,144,132,10886,0.9809034744866721,0.042719395287187635,0.18974569034966712,0.2214479459837548,1.3750535543197173,4.059564436848963,988.0,170217.0,0.0,0.0,170217.0,30.898028203215112,59.0,170217.0,231.25540731340973,988.0,170217.0
374,172,99,306,13029,-0.9336784448057002,-0.1715348204573008,0.3143570693906694,-0.49951177318878404,-1.2045507944348433,5.282663280183503,164.0,127736.0,0.0,0.0,127736.0,30.771479196676477,39.0,127736.0,89.22960898519864,164.0,127736.0
375,178,214,253,5451,-0.9594223703212086,-0.060050590435861445,-0.27550434101033333,-2.926983234846833,-1.284946497543108,2.664503752629474,723.0,46856.0,0.0,0.0,46856.0,254.33183228046212,500.0,46856.0,486.161188890786,723.0,46856.0
376,177,244,125,7406,0.9930791148269301,0.11209474949686521,-0.03505194473629253,1.8738627132014,1.4530773134801096,5.058898359830373,287.0,37095.0,0.0,0.0,37095.0,69.24327627263332,126.0,37095.0,164.35243743541358,287.0,37095.0
379,180,327,313,6781,0.7182685191185989,0.2770311076550032,0.638235144625096,0.4095178196304007,0.8013105148542503,1.825631794506196,1263.0,49208.0,0.0,0.0,49208.0,89.28151249119384,205.0,49208.0,422.8581395978974,1263.0,49208.0
380,174,388,363,8855,0.9754566279865937,-0.12873923328951728,-0.1786353176979602,-2.517120679993768,1.3487853788187638,1.6069959020537496,216.0,120705.0,0.0,0.0,120705.0,58.00266766082598,79.0,120705.0,143.3970727531309,216.0,120705.0
381,181,328,236,14928,0.696529970412133,-0.356713324275091,0.6225765853309031,-0.5203020439744412,0.7705499808047122,3.769593856368772,196.0,48208.0,0.0,0.0,48208.0,81.16596138953425,133.0,48208.0,145.96518558468858,196.0,48208.0
382,181,336,144,10074,0.5995271977246837,0.5184548169045329,0.6097308767127309,0.7046688249463154,0.6429102368383786,2.3677618009898223,608.0,66016.0,0.0,0.0,66016.0,443.2552512522217,974.0,66016.0,344.3058652447891,608.0,66016.0
383,182,287,210,5182,-0.9756203525530254,0.2090336530273258,-0.06685700850593108,1.8803527592908758,-1.3495301623681453,3.4757374801172785,470.0,49437.0,0.0,0.0,49437.0,152.9342058242477,258.0,49437.0,361.40695565399733,470.0,49437.0
384,183,300,229,7583,0.8902323539585527,-0.43926705237907926,-0.12054382049532553,-1.838623566626033,1.0978550155087863,2.7375986720119734,251.0,47244.0,0.0,0.0,47244.0,101.71312053735218,209.0,47244.0,188.26956509468573,251.0,47244.0
385,177,343,195,8472,-0.7314391928905748,-0.41425699744760375,-0.5416528843911759,-2.488685621409985,-0.8204301109360198,6.2237180138156765,801.0,53076.0,0.0,0.0,53076.0,423.07841585650766,635.0,53076.0,601.9977390911147,801.0,53076.0
386,182,114,290,7796,-0.6518664876435267,-0.34889003276881875,-0.6733096073292466,-2.6635135341661185,-0.710043141974356,2.949371112329395,156.0,63816.0,0.0,0.0,63816.0,43.75984601562826,60.0,63816.0,114.77323346287243,156.0,63816.0
388,184,237,302,7143,-0.9695661751848592,-0.24481469362786065,-0.002682856928633991,-1.5817546132383475,-1.3234525998252296,1.7339148269853555,555.0,45419.0,0.0,0.0,45419.0,158.53767512861725,202.0,45419.0,431.89584388325005,555.0,45419.0
390,185,190,301,8601,0.13451517568598348,0.7893860279217834,0.5989786026495757,0.9216930081012025,0.1349241751603681,2.851345209373184,368.0,69119.0,0.0,0.0,69119.0,81.63898493901821,109.0,69119.0,216.47927969636908,368.0,69119.0
391,187,220,277,4960,0.9997495692351891,-0.021683034225690102,0.005535778248976709,-1.3208313696084493,1.5484159238448207,3.064190169794606,1294.0,43512.0,0.0,0.0,43512.0,668.1187028865601,932.0,43512.0,841.6942682478397,1294.0,43512.0
393,187,215,232,7599,0.6680470687634651,0.6620516868694545,0.33970675269981393,1.0967141206446185,0.7315811974965465,3.3808459534407613,680.0,73891.0,0.0,0.0,73891.0,93.72195531255498,105.0,73891.0,359.8809282140811,680.0,73891.0
394,189,258,372,6277,-0.7508953091377324,0.5671383717883387,0.3383937085115824,1.0328299206399556,-0.8494166999273283,3.0341822017633286,319.0,40885.0,0.0,0.0,40885.0,59.88068158656394,108.0,40885.0,219.74273368391016,319.0,40885.0
395,188,312,350,10826,0.4551543933086449,-0.7909254033364929,0.40898836732704985,-1.093561650081153,0.4725456017015268,2.8927861021629946,331.0,57520.0,0.0,0.0,57520.0,39.83191933240612,44.0,57520.0,187.36234932777006,331.0,57520.0
397,188,150,188,7788,0.9675039865970531,-0.17033682386362228,0.18687269023285044,-0.7391394016643478,1.3151655260928294,1.9149164240265988,1200.0,59885.0,0.0,0.0,59885.0,80.85707606245303,159.0,59885.0,595.3388717263645,1200.0,59885.0
400,190,176,333,6897,0.783462031680947,-0.45359822226994,-0.42477746840894576,-2.3233948372221187,0.9002174041170882,2.605858215558049,535.0,41932.0,0.0,0.0,41932.0,119.84261025787784,319.0,41932.0,179.1437883557506,535.0,41932.0
401,193,281,338,7938,-0.27142253471174077,0.9136251248068178,-0.30268620545439684,1.890717937669018,-0.27487074322595123,3.067431825182902,335.0,67556.0,0.0,0.0,67556.0,52.882107683502085,91.0,67556.0,160.45785225097202,335.0,67556.0
402,191,371,158,12487,-0.6448189610183384,0.3270796830467057,0.6908164650971319,0.44219784813114466,-0.7007864015002572,2.8100958375348726,800.0,87258.0,0.0,0.0,87258.0,118.25620191462865,271.0,87258.0,259.719273113449,800.0,87258.0
403,191,375,360,8267,-0.7627752297359451,0.4514661500252402,-0.4629819265183715,2.3687869687534895,-0.8675939322253808,1.705808311288228,1523.0,83922.0,0.0,0.0,83922.0,250.49240961845524,414.0,83922.0,811.4416720287886,1523.0,83922.0
404,189,231,374,8197,-0.7014170748753115,0.6917303101256161,0.1718233544279732,1.3273274542943174,-0.7773837331447557,5.754693416366896,1735.0,58958.0,0.0,0.0,58958.0,200.425557176295,398.0,58958.0,472.2796962809684,1735.0,58958.0
405,194,279,389,7255,0.8826891134909539,0.4488165323802628,-0.13936875254773018,1.8718808942131027,1.0815538458363652,3.1582453474754755,246.0,18038.0,0.0,0.0,18038.0,44.993606090845255,70.0,18038.0,145.59487378497246,246.0,18038.0
406,193,130,195,14363,-0.9904384886075331,-0.12914406900555878,0.048511954459836804,-1.2114628032856927,-1.4323998857555948,7.681947246488287,136.0,63169.0,0.0,0.0,63169.0,56.446400396819115,82.0,63169.0,92.45720210862923,136.0,63169.0
409,193,324,156,9519,0.687040043478543,-0.5795427813075722,-0.4382991481754043,-2.2183073160562916,0.7574075671045352,2.7564147328594872,548.0,47179.0,0.0,0.0,47179.0,78.19071338236645,135.0,47179.0,343.5487187095954,548.0,47179.0
410,193,371,209,9733,-0.3910805232299688,-0.3991035345782941,-0.8293204405037213,-2.6930640265220216,-0.40180532715264233,1.77576617942651,471.0,76148.0,0.0,0.0,76148.0,88.66387385967677,175.0,76148.0,186.27750783561837,471.0,76148.0
411,194,150,260,4421,-0.8637250350813974,-0.4275640852962665,-0.2667733433804916,-2.1286313617929635,-1.042614984184345,2.636951243945784,259.0,52470.0,0.0,0.0,52470.0,148.98686233403214,231.0,52470.0,173.5460135950702,259.0,52470.0
412,193,310,177,5900,-0.8918859382004648,-0.28668043232476326,0.34979108473825227,-0.6865641619733803,-1.1014982019621815,2.6923006103252525,491.0,28764.0,0.0,0.0,28764.0,79.3581560283688,94.0,28764.0,351.6043665693228,491.0,28764.0
413,192,199,127,10474,-0.5038265935247013,-0.6959223184167027,0.511713680085667,-0.9367679243160404,-0.5280230101094919,2.831056016621583,891.0,42128.0,0.0,0.0,42128.0,38.66243353589062,54.0,42128.0,266.7111976199519,891.0,42128.0
416,195,272,299,7848,0.7274487686583555,-0.40296604590644963,-0.5553707363770293,-2.5139042206213835,0.8145964667562103,2.4625899305511316,762.0,65484.0,0.0,0.0,65484.0,121.98317655203307,163.0,65484.0,415.3940860871867,762.0,65484.0
418,199,277,127,11663,0.3663341343508933,0.6410471659675403,0.6744314887476464,0.7600255293338409,0.3750662069457489,2.334312750798058,107.0,84134.0,0.0,0.0,84134.0,29.463447199309037,37.0,84134.0,61.722308064119936,107.0,84134.0
420,198,317,303,5967,0.6656663576423242,-0.4848627264657262,0.5672710434945742,-0.7072328031081097,0.7283864049556641,2.8669487411478944,124.0,50776.0,0.0,0.0,50776.0,40.000321674281814,43.0,50776.0,85.27736200829789,124.0,50776.0
421,198,345,213,5174,-0.9375741786859231,0.3290990046117162,0.11246557084278863,1.2415009162783506,-1.2155883525153293,3.185187470481227,449.0,21853.0,0.0,0.0,21853.0,286.7559602800531,366.0,21853.0,247.75556369072135,449.0,21853.0
422,201,218,325,4066,0.9168212186896952,0.2991533794579294,-0.2644732661711617,2.29474167090596,1.1600453520361609,2.571129746372286,130.0,61393.0,0.0,0.0,61393.0,76.5235070230591,139.0,61393.0,102.47073227675251,130.0,61393.0
425,203,184,173,6842,-0.42053009838191285,-0.35210080320787024,-0.8361695167460191,-2.743040314522667,-0.4340295140090393,2.153816760449516,192.0,73827.0,0.0,0.0,73827.0,49.39208329382656,65.0,73827.0,157.05143104826146,192.0,73827.0
427,203,260,166,8194,-0.7832496373977568,0.5674417808162111,-0.2540272247228825,1.9917117605579977,-0.8998756999043321,2.7528237837894647,1461.0,54236.0,0.0,0.0,54236.0,436.46992772328343,717.0,54236.0,885.255033557047,1461.0,54236.0
428,205,297,178,7007,-0.7685713834172189,0.01804627393565661,-0.6395094687251952,3.1133812087653583,-0.876605109838856,2.515600058758034,487.0,37258.0,0.0,0.0,37258.0,74.39714960545386,113.0,37258.0,297.1786640900388,487.0,37258.0
429,204,188,369,4327,0.9401183697512087,0.2925998317359266,0.1748221648545656,1.032232791528584,1.2229774193977823,2.669764242098833,104.0,26473.0,0.0,0.0,26473.0,33.01380022412773,43.0,26473.0,75.86835643863559,104.0,26473.0
430,204,187,319,6623,-0.3264797051794003,-0.5968124220421808,-0.7329569803215719,-2.45822107794765,-0.33257679299331033,3.4553659637838123,313.0,31158.0,0.0,0.0,31158.0,153.09505316986542,226.0,31158.0,167.7348246571239,313.0,31158.0
431,207,189,104,12701,-0.980844821433402,-0.18821645187232813,-0.05017971215411112,-1.8313424595768697,-1.3747522176989042,3.568299708800347,108.0,154463.0,0.0,0.0,154463.0,27.627468498389042,32.0,154463.0,64.19504778922244,108.0,154463.0
432,205,192,253,8891,-0.8862625874611484,-0.4466095989330965,-0.12279451212285065,-1.8391143931575247,-1.0892128349085133,1.9131755911822577,211.0,57922.0,0.0,0.0,57922.0,164.28429612237147,289.0,57922.0,167.21362061623103,211.0,57922.0
435,206,322,189,8574,0.41205115486094473,0.6308443923682259,-0.6574566133178107,2.376848387544973,0.424704064359101,3.3468218318283744,543.0,34989.0,0.0,0.0,34989.0,155.8707879619309,217.0,34989.0,349.76054378995303,543.0,34989.0
436,202,334,375,10523,-0.8695529290670433,-0.03559531194081577,0.49255525306178766,-0.0721412269023491,-1.0542963021808593,3.8777554378280072,543.0,69301.0,0.0,0.0,69301.0,44.65878799247726,88.0,69301.0,195.79721793336316,543.0,69301.0
437,207,131,253,8405,-0.9269971602736327,-0.2189794051919857,0.3045066254556457,-0.6234488831366036,-1.1863258240492203,3.7631872960004693,186.0,84554.0,0.0,0.0,84554.0,189.4127736909746,456.0,84554.0,137.77859513841253,186.0,84554.0
438,208,199,400,8431,-0.6241766833025318,-0.7303745954364639,-0.2774101987355062,-1.9337852259060717,-0.6740772882084682,3.123949619598281,191.0,88215.0,0.0,0.0,88215.0,33.69044569139791,43.0,88215.0,102.00881558313968,191.0,88215.0
440,208,255,147,11925,-0.11432150791932912,-0.9883576373296219,0.10039807547587207,-1.4695628561286302,-0.1145720030099835,3.1258344215023848,422.0,48247.0,0.0,0.0,48247.0,140.5417815270034,284.0,48247.0,250.42202278552725,422.0,48247.0
441,207,351,229,10801,-0.9384938468848649,0.33162290943696043,0.09620574460921455,1.2884412729126882,-1.2182422046058572,2.9198969632326333,212.0,52195.0,0.0,0.0,52195.0,87.21293227320625,181.0,52195.0,101.31008078679312,212.0,52195.0
442,207,349,331,17094,0.23080384552410219,-0.6520821970987367,0.7221623038612381,-0.73444692953502,0.23290375338463393,2.964673112379416,1203.0,31065.0,0.0,0.0,31065.0,181.0032619775739,249.0,31065.0,628.6416975159611,1203.0,31065.0
443,208,365,293,10564,-0.913482085909199,0.1356174178074145,0.38361229739181774,0.3398137131386925,-1.1517615282462919,3.1400658918935798,1191.0,56421.0,0.0,0.0,56421.0,217.3336582714474,333.0,56421.0,735.1072236696738,1191.0,56421.0
444,208,157,216,8665,0.8241115341472555,-0.12076449155923231,0.5534041171367421,-0.21485295967782314,0.9686318626153722,3.3400336294025013,253.0,83027.0,0.0,0.0,83027.0,59.04176954484686,70.0,83027.0,180.24223846861062,253.0,83027.0
445,212,183,357,6837,0.6409565580592915,0.5631222104153826,0.5216014444167876,0.8236572214408004,0.6957438226431175,2.230221777954954,186.0,20603.0,0.0,0.0,20603.0,51.704088401365496,72.0,20603.0,117.92865116730573,186.0,20603.0
446,219,346,165,26844,0.9463062242614231,-0.22903620088088203,-0.22813800343244184,-2.354229820523088,1.2416116357813807,4.658076146954875,280.0,24861.0,0.0,0.0,24861.0,39.23608597133395,53.0,24861.0,142.92802649397316,280.0,24861.0
447,211,96,208,4702,-0.9947250083691833,-0.032390301762240364,0.09732947177848562,-0.3212617230683938,-1.468038010782213,2.988334977553413,40.0,179054.0,0.0,0.0,179054.0,21.22764082343874,24.0,179054.0,34.02865615959431,40.0,179054.0
448,208,158,180,10566,0.9151861641011003,-0.018491561842025973,0.40260693881074144,-0.04589730998097497,1.1559695884199082,2.924074014676799,99.0,13896.0,0.0,0.0,13896.0,27.679500095950875,32.0,13896.0,74.6439502974477,99.0,13896.0
449,210,269,400,8857,-0.9187785530954312,-0.337226824162696,0.20524141745029856,-1.024066089908405,-1.1649752129369129,6.0293848395271885,291.0,118623.0,0.0,0.0,118623.0,38.764104206885115,82.0,118623.0,114.23991693572634,291.0,118623.0
451,213,332,212,4563,-0.9637638619705551,0.2022211259386981,0.17397078658121368,0.8603530280335249,-1.3007699554743726,1.605459835615302,1171.0,41907.0,0.0,0.0,41907.0,239.1196538366701,417.0,41907.0,592.3393148320488,1171.0,41907.0
452,211,227,106,10324,0.21120708488574275,0.9580363475602223,0.1937986688487182,1.3712023275176606,0.21280973890565136,2.094783748923175,308.0,111112.0,0.0,0.0,111112.0,44.79660762713898,54.0,111112.0,175.6155620755034,308.0,111112.0
453,212,270,247,7615,-0.20128899646135667,-0.867744001165984,-0.45442610878340656,-2.0532133426561283,-0.2026736743649752,2.590877328251831,271.0,82598.0,0.0,0.0,82598.0,105.21614728363076,174.0,82598.0,216.40817776055917,271.0,82598.0
454,215,159,323,10393,0.9248557730024476,-0.06253183430442222,-0.3751420648801849,-2.976422820611883,1.1806561916111338,2.731270008680321,290.8999999999651,65465.0,0.0,0.0,65465.0,84.38093637821737,152.0,65465.0,212.57339036126174,290.8999999999651,65465.0
455,214,244,206,7896,0.8698337249680879,-0.48879125088317565,-0.06687603433369205,-1.7067712734290696,1.0548651843308852,3.513711173099262,471.0,71705.0,0.0,0.0,71705.0,80.58094042721335,106.0,71705.0,263.1872533296144,471.0,71705.0
457,216,216,275,6368,-0.08417899761181342,-0.9472682762793347,-0.3091871748890115,-1.8862928206745746,-0.08427873282080305,2.4835599593352913,649.0,39315.0,0.0,0.0,39315.0,117.52205689092374,185.0,39315.0,296.34638178812156,649.0,39315.0
461,216,313,319,11027,-0.9714617676723916,-0.1569921997011979,-0.177807432869977,-2.418286779295352,-1.3313176707633656,2.816787989895005,2073.0,37982.0,0.0,0.0,37982.0,94.33028803117266,154.0,37982.0,578.1787513383532,2073.0,37982.0
