
Detailed
 ==================== 
Position X Reference Frame,Position Y Reference Frame,Position Z Reference Frame,Unit,Category,Collection,ReferenceFrame,Time,ID,
359.393,236.901,49.7364,µm,Spot,Position Reference Frame,Reference Frame 1,1,967,
344.923,253.015,48.9581,µm,Spot,Position Reference Frame,Reference Frame 1,1,968,
344.789,233.404,49.222,µm,Spot,Position Reference Frame,Reference Frame 1,1,969,
408.172,174.327,49.7666,µm,Spot,Position Reference Frame,Reference Frame 1,1,970,
411.914,166.417,50.0943,µm,Spot,Position Reference Frame,Reference Frame 1,1,971,
401.202,180.457,49.8005,µm,Spot,Position Reference Frame,Reference Frame 1,1,972,
573.303,255.755,47.75,µm,Spot,Position Reference Frame,Reference Frame 1,1,973,
472.637,448.229,14.4783,µm,Spot,Position Reference Frame,Reference Frame 1,1,974,
478.675,444.538,10.2096,µm,Spot,Position Reference Frame,Reference Frame 1,1,975,
364.476,235.427,48.75,µm,Spot,Position Reference Frame,Reference Frame 1,1,976,
321.912,456.861,48.25,µm,Spot,Position Reference Frame,Reference Frame 1,1,977,
312.008,463.997,47.25,µm,Spot,Position Reference Frame,Reference Frame 1,1,978,
320.289,461.912,48.25,µm,Spot,Position Reference Frame,Reference Frame 1,1,979,
355.181,228.182,48.75,µm,Spot,Position Reference Frame,Reference Frame 1,1,980,
345.642,228.706,48.25,µm,Spot,Position Reference Frame,Reference Frame 1,1,981,
356.102,218.257,50.75,µm,Spot,Position Reference Frame,Reference Frame 1,1,982,
374.285,210.609,50.25,µm,Spot,Position Reference Frame,Reference Frame 1,1,983,
404.531,185.755,48.75,µm,Spot,Position Reference Frame,Reference Frame 1,1,984,
459.033,149.167,36.25,µm,Spot,Position Reference Frame,Reference Frame 1,1,985,
459.46,135.637,30.25,µm,Spot,Position Reference Frame,Reference Frame 1,1,986,
271.453,344.373,49.25,µm,Spot,Position Reference Frame,Reference Frame 1,1,987,
265.813,355.531,47.75,µm,Spot,Position Reference Frame,Reference Frame 1,1,988,
314.664,300.474,50.25,µm,Spot,Position Reference Frame,Reference Frame 1,1,989,
261.526,345.566,48.75,µm,Spot,Position Reference Frame,Reference Frame 1,1,990,
259.761,352.616,48.75,µm,Spot,Position Reference Frame,Reference Frame 1,1,991,
258.212,356.982,48.25,µm,Spot,Position Reference Frame,Reference Frame 1,1,992,
269.344,335.942,49.75,µm,Spot,Position Reference Frame,Reference Frame 1,1,993,
247.999,362.904,47.75,µm,Spot,Position Reference Frame,Reference Frame 1,1,994,
248.067,356.317,48.75,µm,Spot,Position Reference Frame,Reference Frame 1,1,995,
233.696,373.38,48.75,µm,Spot,Position Reference Frame,Reference Frame 1,1,996,
228.254,380.433,48.75,µm,Spot,Position Reference Frame,Reference Frame 1,1,997,
215.842,392.561,47.75,µm,Spot,Position Reference Frame,Reference Frame 1,1,998,
209.413,403.195,47.25,µm,Spot,Position Reference Frame,Reference Frame 1,1,999,
240.018,352.642,49.25,µm,Spot,Position Reference Frame,Reference Frame 1,1,1000,
237.855,363.478,46.25,µm,Spot,Position Reference Frame,Reference Frame 1,1,1001,
232.932,365.089,48.75,µm,Spot,Position Reference Frame,Reference Frame 1,1,1002,
303.788,528.026,20.8831,µm,Spot,Position Reference Frame,Reference Frame 1,1,1003,
228.79,539.62,40.2424,µm,Spot,Position Reference Frame,Reference Frame 1,1,1004,
238.269,552.934,30.0643,µm,Spot,Position Reference Frame,Reference Frame 1,1,1005,
631.97,273.273,38.75,µm,Spot,Position Reference Frame,Reference Frame 1,1,1006,
625.986,269.507,37.75,µm,Spot,Position Reference Frame,Reference Frame 1,1,1007,
620.52,258.343,39.25,µm,Spot,Position Reference Frame,Reference Frame 1,1,1008,
613.091,284.884,47.25,µm,Spot,Position Reference Frame,Reference Frame 1,1,1009,
471.122,193.341,50.75,µm,Spot,Position Reference Frame,Reference Frame 1,1,1010,
561.53,333.787,47.75,µm,Spot,Position Reference Frame,Reference Frame 1,1,1011,
570.992,333.132,49.25,µm,Spot,Position Reference Frame,Reference Frame 1,1,1012,
417.134,421.864,48.7411,µm,Spot,Position Reference Frame,Reference Frame 1,1,1013,
297.852,406.271,47.25,µm,Spot,Position Reference Frame,Reference Frame 1,1,1014,
311.99,460.72,46.25,µm,Spot,Position Reference Frame,Reference Frame 1,1,1015,
290.644,483.012,46.25,µm,Spot,Position Reference Frame,Reference Frame 1,1,1016,
283.632,490.226,46.75,µm,Spot,Position Reference Frame,Reference Frame 1,1,1017,
286.435,516.647,37.75,µm,Spot,Position Reference Frame,Reference Frame 1,1,1018,
198.273,469.562,47.75,µm,Spot,Position Reference Frame,Reference Frame 1,1,1019,
190.641,473.525,46.25,µm,Spot,Position Reference Frame,Reference Frame 1,1,1020,
214.68,416.511,43.75,µm,Spot,Position Reference Frame,Reference Frame 1,1,1021,
159.788,469.943,47.75,µm,Spot,Position Reference Frame,Reference Frame 1,1,1022,
155.968,479.702,45.75,µm,Spot,Position Reference Frame,Reference Frame 1,1,1023,
156,487.575,44.25,µm,Spot,Position Reference Frame,Reference Frame 1,1,1024,
150.16,488.574,45.75,µm,Spot,Position Reference Frame,Reference Frame 1,1,1025,
147.068,499.694,43.25,µm,Spot,Position Reference Frame,Reference Frame 1,1,1026,
142.91,497.417,43.25,µm,Spot,Position Reference Frame,Reference Frame 1,1,1027,
137.181,532.725,32.75,µm,Spot,Position Reference Frame,Reference Frame 1,1,1028,
126.596,557.157,19.25,µm,Spot,Position Reference Frame,Reference Frame 1,1,1029,
328.547,298.027,49.25,µm,Spot,Position Reference Frame,Reference Frame 1,1,1030,
332.333,300.937,48.75,µm,Spot,Position Reference Frame,Reference Frame 1,1,1031,
335.944,285.72,49.25,µm,Spot,Position Reference Frame,Reference Frame 1,1,1032,
344.897,281.882,49.75,µm,Spot,Position Reference Frame,Reference Frame 1,1,1033,
342.023,277.271,49.25,µm,Spot,Position Reference Frame,Reference Frame 1,1,1034,
460.91,254.627,50.25,µm,Spot,Position Reference Frame,Reference Frame 1,1,1035,
403.36,218.253,51.25,µm,Spot,Position Reference Frame,Reference Frame 1,1,1036,
398.534,204.324,51.75,µm,Spot,Position Reference Frame,Reference Frame 1,1,1037,
410.101,181.482,47.75,µm,Spot,Position Reference Frame,Reference Frame 1,1,1038,
516.573,224.794,51.75,µm,Spot,Position Reference Frame,Reference Frame 1,1,1039,
329.014,493.275,43.75,µm,Spot,Position Reference Frame,Reference Frame 1,1,1040,
348.432,505.022,24.25,µm,Spot,Position Reference Frame,Reference Frame 1,1,1041,
513.887,139.059,26.75,µm,Spot,Position Reference Frame,Reference Frame 1,1,1042,
526.909,188.963,50.75,µm,Spot,Position Reference Frame,Reference Frame 1,1,1043,
600.473,222.297,44.25,µm,Spot,Position Reference Frame,Reference Frame 1,1,1044,
595.3,209.027,46.75,µm,Spot,Position Reference Frame,Reference Frame 1,1,1045,
588.932,199.303,45.25,µm,Spot,Position Reference Frame,Reference Frame 1,1,1046,
557.611,388.726,25.8011,µm,Spot,Position Reference Frame,Reference Frame 1,1,1047,
518.801,377.654,44.7935,µm,Spot,Position Reference Frame,Reference Frame 1,1,1048,
394.075,209.531,48.25,µm,Spot,Position Reference Frame,Reference Frame 1,1,1049,
404.503,237.422,48.75,µm,Spot,Position Reference Frame,Reference Frame 1,1,1050,
425.713,248.081,49.75,µm,Spot,Position Reference Frame,Reference Frame 1,1,1051,
426.618,278.011,49.75,µm,Spot,Position Reference Frame,Reference Frame 1,1,1052,
451.126,299.541,49.25,µm,Spot,Position Reference Frame,Reference Frame 1,1,1053,
417.171,317.558,49.75,µm,Spot,Position Reference Frame,Reference Frame 1,1,1054,
440.047,340.213,48.25,µm,Spot,Position Reference Frame,Reference Frame 1,1,1055,
421.169,376.855,48.25,µm,Spot,Position Reference Frame,Reference Frame 1,1,1056,
389.181,381.201,48.25,µm,Spot,Position Reference Frame,Reference Frame 1,1,1057,
403.254,404.341,48.25,µm,Spot,Position Reference Frame,Reference Frame 1,1,1058,
352.397,381.818,47.75,µm,Spot,Position Reference Frame,Reference Frame 1,1,1059,
434.966,423.193,48.25,µm,Spot,Position Reference Frame,Reference Frame 1,1,1060,
426.141,422.355,44.25,µm,Spot,Position Reference Frame,Reference Frame 1,1,1061,
492.929,393.627,46.75,µm,Spot,Position Reference Frame,Reference Frame 1,1,1062,
243.989,377.423,47.25,µm,Spot,Position Reference Frame,Reference Frame 1,1,1063,
294.984,363.449,48.25,µm,Spot,Position Reference Frame,Reference Frame 1,1,1064,
301.248,361.75,49.25,µm,Spot,Position Reference Frame,Reference Frame 1,1,1065,
303.84,358.914,47.75,µm,Spot,Position Reference Frame,Reference Frame 1,1,1066,
320.952,389.835,48.25,µm,Spot,Position Reference Frame,Reference Frame 1,1,1067,
308.584,403.933,48.25,µm,Spot,Position Reference Frame,Reference Frame 1,1,1068,
308.923,413.39,48.25,µm,Spot,Position Reference Frame,Reference Frame 1,1,1069,
350.71,419.737,48.75,µm,Spot,Position Reference Frame,Reference Frame 1,1,1070,
336.759,414.171,48.25,µm,Spot,Position Reference Frame,Reference Frame 1,1,1071,
331.544,445.479,47.75,µm,Spot,Position Reference Frame,Reference Frame 1,1,1072,
348.819,479.916,45.25,µm,Spot,Position Reference Frame,Reference Frame 1,1,1073,
321.348,519.954,24.1527,µm,Spot,Position Reference Frame,Reference Frame 1,1,1074,
305.673,506.808,41.9156,µm,Spot,Position Reference Frame,Reference Frame 1,1,1075,
306.404,489.198,47.25,µm,Spot,Position Reference Frame,Reference Frame 1,1,1076,
306.718,482.87,46.75,µm,Spot,Position Reference Frame,Reference Frame 1,1,1077,
230.061,421.437,48.25,µm,Spot,Position Reference Frame,Reference Frame 1,1,1078,
275.998,443.725,47.75,µm,Spot,Position Reference Frame,Reference Frame 1,1,1079,
274.889,453.006,46.75,µm,Spot,Position Reference Frame,Reference Frame 1,1,1080,
289.649,458.222,48.25,µm,Spot,Position Reference Frame,Reference Frame 1,1,1081,
287.277,460.855,45.75,µm,Spot,Position Reference Frame,Reference Frame 1,1,1082,
265.533,492.957,47.75,µm,Spot,Position Reference Frame,Reference Frame 1,1,1083,
287.907,420.988,46.75,µm,Spot,Position Reference Frame,Reference Frame 1,1,1084,
303.358,496.082,47.0088,µm,Spot,Position Reference Frame,Reference Frame 1,1,1085,
274.604,516.635,40.6989,µm,Spot,Position Reference Frame,Reference Frame 1,1,1086,
270.304,508.133,46.1858,µm,Spot,Position Reference Frame,Reference Frame 1,1,1087,
281.141,549.014,12.6584,µm,Spot,Position Reference Frame,Reference Frame 1,1,1088,
277.242,550.167,10.5536,µm,Spot,Position Reference Frame,Reference Frame 1,1,1089,
267.137,534.484,32.8656,µm,Spot,Position Reference Frame,Reference Frame 1,1,1090,
248.797,561.237,19.3839,µm,Spot,Position Reference Frame,Reference Frame 1,1,1091,
215.242,576.211,17.25,µm,Spot,Position Reference Frame,Reference Frame 1,1,1092,
219.224,493.544,46.75,µm,Spot,Position Reference Frame,Reference Frame 1,1,1093,
172.936,511.467,45.75,µm,Spot,Position Reference Frame,Reference Frame 1,1,1094,
173.037,482.021,47.25,µm,Spot,Position Reference Frame,Reference Frame 1,1,1095,
210.125,466.421,45.75,µm,Spot,Position Reference Frame,Reference Frame 1,1,1096,
218.91,509.364,46.75,µm,Spot,Position Reference Frame,Reference Frame 1,1,1097,
151.87,541.552,31.25,µm,Spot,Position Reference Frame,Reference Frame 1,1,1098,
141.962,539.321,30.25,µm,Spot,Position Reference Frame,Reference Frame 1,1,1099,
146.487,538.553,29.75,µm,Spot,Position Reference Frame,Reference Frame 1,1,1100,
150.747,563.473,20.25,µm,Spot,Position Reference Frame,Reference Frame 1,1,1101,
152.843,587.423,9.25,µm,Spot,Position Reference Frame,Reference Frame 1,1,1102,
188.053,579.237,18.25,µm,Spot,Position Reference Frame,Reference Frame 1,1,1103,
186.576,573.518,20.25,µm,Spot,Position Reference Frame,Reference Frame 1,1,1104,
186.665,560.747,30.75,µm,Spot,Position Reference Frame,Reference Frame 1,1,1105,
430.289,154.729,45.75,µm,Spot,Position Reference Frame,Reference Frame 1,1,1106,
563.833,361.386,46.25,µm,Spot,Position Reference Frame,Reference Frame 1,1,1107,
440.41,260.638,49.25,µm,Spot,Position Reference Frame,Reference Frame 1,1,1108,
427.648,256.379,48.75,µm,Spot,Position Reference Frame,Reference Frame 1,1,1109,
332.74,371.327,47.75,µm,Spot,Position Reference Frame,Reference Frame 1,1,1110,
327.574,369.666,48.25,µm,Spot,Position Reference Frame,Reference Frame 1,1,1111,
517.498,176.653,48.25,µm,Spot,Position Reference Frame,Reference Frame 1,1,1112,
367.182,398.957,47.5305,µm,Spot,Position Reference Frame,Reference Frame 1,1,1113,
374.12,385.642,47.5468,µm,Spot,Position Reference Frame,Reference Frame 1,1,1114,
172.232,471.976,47.25,µm,Spot,Position Reference Frame,Reference Frame 1,1,1115,
